42,宝安区中心医院天富安社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,宝安区,113.862701,22.655292
43,宝安中心医院石街社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,宝安区,113.849233,22.600525
44,深圳五洲中医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,宝安区,113.852786,22.605234
45,深圳五洲中西医结合医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,宝安区,113.85277,22.605188
46,宝安区中心医院固戍社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,宝安区,113.848308,22.596683
47,深圳恒生医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,宝安区,113.851793,22.576415
48,恒生医院绿海名居社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,宝安区,113.859296,22.561832
49,南京大学附属深圳恒生医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,宝安区,113.85279,22.576453
50,玉湖湾社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,宝安区,113.847792,22.572347
51,宝安中心医院海城社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,宝安区,113.867405,22.565326
52,宝安中医院(集团)御龙湾社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,宝安区,113.853555,22.572954
53,深圳昆仑医院(暂停营业),医疗保健服务,综合医院,综合医院,广东省,深圳市,宝安区,113.863892,22.581098
54,宝安区人民医院假日名居社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,宝安区,113.869556,22.555878
55,宝安区中心医院福中福社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,宝安区,113.871292,22.563168
56,深圳恒生医院-母婴室,医疗保健服务,综合医院,综合医院,广东省,深圳市,宝安区,113.852143,22.57708
57,深圳恒生医院VIP门诊,医疗保健服务,综合医院,三级甲等医院,广东省,深圳市,宝安区,113.852953,22.576557
58,深圳宝田医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,光明区,113.875849,22.782761
59,李松蓢社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,光明区,113.891712,22.798828
60,西田社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,光明区,113.900723,22.799867
61,公明社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,光明区,113.888511,22.78323
62,光明区人民医院急诊科,医疗保健服务,综合医院,综合医院,广东省,深圳市,光明区,113.902231,22.764271
63,光明区人民医院-结核门诊,医疗保健服务,综合医院,综合医院,广东省,深圳市,光明区,113.902243,22.763921
64,光明区人民医院发热门诊,医疗保健服务,综合医院,综合医院,广东省,深圳市,光明区,113.902833,22.763434
65,峰荟社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,光明区,113.899367,22.76442
66,将围社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,光明区,113.901901,22.756278
67,深圳明顺堂中医门诊部,医疗保健服务,综合医院,综合医院,广东省,深圳市,光明区,113.89401,22.777291
68,玉律社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,光明区,113.897567,22.717138
69,宝田医院玉塘社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,光明区,113.897955,22.729671
70,田寮社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,光明区,113.901494,22.729381
71,料坑社康中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,宝安区,113.890333,22.667166
72,石岩人民医院料坑社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,宝安区,113.890471,22.667012
73,红星社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,光明区,113.906472,22.707496
74,宝安中心医院铁岗社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,宝安区,113.888732,22.600502
75,宝安区人民医院布心社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,宝安区,113.894311,22.586398
76,宝安中心医院臣田社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,宝安区,113.873144,22.594035
77,宝安中心医院富华社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,宝安区,113.890108,22.587524
78,深圳春天阳光医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,宝安区,113.902151,22.558993
79,南方医科大学深圳医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,宝安区,113.896065,22.544303
80,海富社区暖心格子铺,医疗保健服务,综合医院,卫生院,广东省,深圳市,宝安区,113.894169,22.563431
81,宝安区中医院海旺社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,宝安区,113.889733,22.55921
82,深圳市宝安中医院(集团),医疗保健服务,综合医院,三级甲等医院,广东省,深圳市,宝安区,113.899073,22.571706
83,宝安中医院(集团)翻身社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,宝安区,113.889507,22.56893
84,宝安区人民医院海华社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,宝安区,113.886877,22.565964
85,宝安区人民医院海裕社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,宝安区,113.881566,22.564179
86,深圳南海中医医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,南山区,113.905364,22.510876
87,深圳市南山区医疗集团总部荔湾社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,南山区,113.906371,22.511028
88,赤湾社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,南山区,113.885723,22.480388
89,宝安区人民医院海富社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,宝安区,113.894284,22.563909
90,宝安中医院(集团)门诊楼,医疗保健服务,综合医院,三级甲等医院,广东省,深圳市,宝安区,113.89871,22.571107
91,宝安中心医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,宝安区,113.880095,22.580001
92,廣州中医药大学附属医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,宝安区,113.89945,22.571419
93,宝安区人民医院安乐社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,宝安区,113.894574,22.558258
94,新陂头社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,光明区,113.942932,22.79997
95,楼村社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,光明区,113.929342,22.785885
96,中国科学院大学深圳医院楼村社区健康服务中心-母婴室,医疗保健服务,综合医院,综合医院,广东省,深圳市,光明区,113.929191,22.785863
97,光明社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,光明区,113.943169,22.765153
98,东周社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,光明区,113.923899,22.762542
99,光明医院社康管理中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,光明区,113.943638,22.765698
100,中国科学院大学深圳医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,光明区,113.943862,22.751101
101,长兴社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,光明区,113.923978,22.719259
102,塘家社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,光明区,113.937788,22.733448
103,石岩人民医院(官田花园南),医疗保健服务,综合医院,综合医院,广东省,深圳市,宝安区,113.940749,22.678231
104,石岩人民医院浪心社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,宝安区,113.929754,22.67756
105,西丽人民医院阳光社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,南山区,113.932263,22.633411
106,石岩人民医院应人石社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,宝安区,113.925242,22.644248
107,西丽人民医院留仙社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,南山区,113.930759,22.586505
108,南山区医疗集团总部牛成社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,南山区,113.929434,22.613879
109,南山区医疗集团总部丽雅苑社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,南山区,113.944465,22.582855
110,深圳市宝安人民医院,医疗保健服务,综合医院,三级甲等医院,广东省,深圳市,宝安区,113.914854,22.562217
111,中国医学科学院阜外医院深圳医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,南山区,113.947663,22.556961
112,深圳华医行康复医疗中心,医疗保健服务,综合医院,综合医院,广东省,深圳市,南山区,113.941739,22.554852
113,南山区人民医院同乐北社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,南山区,113.923394,22.566755
114,南山医疗集团总部科技园社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,南山区,113.943941,22.542639
115,深圳市第八人民医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,宝安区,113.91352,22.562097
116,阜外医院深圳医院-母婴室,医疗保健服务,综合医院,综合医院,广东省,深圳市,南山区,113.9476,22.55708
117,医保定点医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,南山区,113.951358,22.558497
118,南方医科大学附属深圳宝安医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,宝安区,113.913465,22.562089
119,南山区人民医院同乐北社区健康服务中心预防接种门诊,医疗保健服务,综合医院,卫生院,广东省,深圳市,南山区,113.923607,22.56689
120,友鑫医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,南山区,113.951263,22.558538
121,宝安区人民医院大浪社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,宝安区,113.911583,22.574999
122,南山区人民医院粤桂社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,南山区,113.931923,22.525545
123,深圳市南山区人民医院,医疗保健服务,综合医院,三级甲等医院,广东省,深圳市,南山区,113.922985,22.530582
124,深圳市蛇口人民医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,南山区,113.92218,22.49675
125,大铲社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,南山区,113.927218,22.48921
126,蛇口人民医院水湾社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,南山区,113.919121,22.48786
127,中山大学附属第七医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,光明区,113.95206,22.786578
128,蛇口人民医院综合门诊部,医疗保健服务,综合医院,综合医院,广东省,深圳市,南山区,113.912406,22.485405
129,中南大学湘雅二医院深圳医院,医疗保健服务,综合医院,三级甲等医院,广东省,深圳市,南山区,113.921672,22.49642
130,蛇口人民医院花果山东社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,南山区,113.924495,22.493434
131,南山医疗集团蛇口人民医院东角头社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,南山区,113.935246,22.494591
132,蛇口人民医院雷岭社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,南山区,113.9273,22.491577
133,南山区医疗集团总部花果山东社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,南山区,113.924491,22.493329
134,南山区医疗集团总部东角头社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,南山区,113.935232,22.49475
135,石岩人民医院石龙社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,宝安区,113.969336,22.706081
136,白花社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,光明区,113.990008,22.732471
137,蛇口人民医院深圳湾社康中心,医疗保健服务,综合医院,综合医院,广东省,深圳市,南山区,113.941053,22.501375
138,东角头社区健康服务中心预防接种门诊,医疗保健服务,综合医院,卫生院,广东省,深圳市,南山区,113.935286,22.49451
139,水田社康中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,宝安区,113.96388,22.685437
140,深圳大学总医院,医疗保健服务,综合医院,三级甲等医院,广东省,深圳市,南山区,113.987481,22.594355
141,西丽人民医院德意名居社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,南山区,113.961118,22.59038
142,大勘社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,南山区,113.975224,22.618616
143,深圳华侨城医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,南山区,113.990372,22.542019
144,西丽社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,南山区,113.954606,22.57743
145,深圳沙河医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,南山区,113.969237,22.541468
146,沙河医院白石洲社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,南山区,113.966566,22.531704
147,沙河医院白石洲西社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,南山区,113.966413,22.53555
148,沙河医院星河社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,南山区,113.96915,22.541504
149,沙河医院沙河社区健康服务中心-急诊,医疗保健服务,综合医院,综合医院,广东省,深圳市,南山区,113.96915,22.541504
150,龙华区中心医院章阁社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,龙华区,114.016161,22.743615
151,深圳市龙华区福城街道百信社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,龙华区,114.009325,22.728772
152,深圳市人民医院龙华分院,医疗保健服务,综合医院,三级甲等医院,广东省,深圳市,龙华区,114.023801,22.66507
153,龙华区人民医院浪口社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,龙华区,114.008491,22.678288
154,深圳军龙医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,龙华区,114.024925,22.666689
155,深圳厚德医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,龙华区,114.011922,22.673631
156,龙华区人民医院宝龙社康中心,医疗保健服务,综合医院,综合医院,广东省,深圳市,龙华区,114.019833,22.674795
157,龙华人民医院大浪社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,龙华区,113.99463,22.682966
158,大浪水围社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,龙华区,114.002434,22.680677
159,龙华区人民医院和平里社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,龙华区,114.013037,22.642838
160,深圳龙济医院(装修中),医疗保健服务,综合医院,综合医院,广东省,深圳市,龙华区,114.012457,22.658464
161,深圳市儿科医疗联盟医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,龙华区,114.020294,22.645924
162,新塘社康中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,龙华区,114.009965,22.638659
163,深圳市新华医院(建设中),医疗保健服务,综合医院,综合医院,广东省,深圳市,龙华区,114.021785,22.619173
164,龙华区人民医院龙悦居社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,龙华区,114.030523,22.601252
165,深圳市南山区西丽人民医院福光社康中心,医疗保健服务,综合医院,综合医院,广东省,深圳市,南山区,113.992474,22.59165
166,西丽人民医院福光社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,南山区,113.992375,22.591691
167,龙华区人民医院景龙社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,龙华区,114.022298,22.655871
168,福田区翠海社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,福田区,114.015476,22.551443
169,福田区侨香村社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,福田区,114.014724,22.553034
170,深圳市福田区妇儿医院(建设中),医疗保健服务,综合医院,综合医院,广东省,深圳市,福田区,114.002744,22.547094
171,深圳沙河医院高发社康中心,医疗保健服务,综合医院,综合医院,广东省,深圳市,南山区,113.993318,22.555018
172,熙园社区健康中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,福田区,114.022817,22.550993
173,福田区农科社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,福田区,114.016873,22.543445
174,香港大学深圳医院,医疗保健服务,综合医院,三级甲等医院,广东省,深圳市,福田区,113.996092,22.525518
175,竹园社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,福田区,114.014982,22.539147
176,碧海云天社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,福田区,113.995657,22.529243
177,农园社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,福田区,114.019577,22.53803
178,下沙社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,福田区,114.028155,22.526921
179,金碧社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,福田区,114.026674,22.523445
180,龙华区中心医院黎光社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,龙华区,114.033956,22.753693
181,龙华区中心医院黎光社区健康服务中心预防接种门诊,医疗保健服务,综合医院,卫生院,广东省,深圳市,龙华区,114.033895,22.753738
182,深圳市龙华区中心医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,龙华区,114.046237,22.713317
183,深圳伟光医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,龙华区,114.043004,22.710786
184,观澜人民医院-肠道门诊,医疗保健服务,综合医院,综合医院,广东省,深圳市,龙华区,114.04672,22.713469
185,龙华区中心医院口腔科门诊,医疗保健服务,综合医院,综合医院,广东省,深圳市,龙华区,114.045392,22.713528
186,广东医科大学附属龙华中心医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,龙华区,114.04624,22.713019
187,龙华区人民医院清湖社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,龙华区,114.042292,22.672084
188,龙华区人民医院花半里社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,龙华区,114.048738,22.674482
189,龙华区中心医院鹭湖社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,龙华区,114.060274,22.689387
190,龙华区中心医院竹村社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,龙华区,114.039675,22.690545
191,深圳健安医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,龙华区,114.038074,22.628996
192,深圳市龙华区人民医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,龙华区,114.032809,22.655868
193,深圳坂田医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,龙岗区,114.067169,22.627935
194,龙华人民医院水斗社康中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,龙华区,114.047775,22.642335
195,龙华区人民医院水斗社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,龙华区,114.047826,22.642311
196,龙岗区第二人民医院御珑豪园社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,龙岗区,114.056382,22.638175
197,北京大学深圳医院,医疗保健服务,综合医院,三级甲等医院,广东省,深圳市,福田区,114.049074,22.556296
198,福田区第二人民医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,福田区,114.058843,22.566448
199,深圳市儿童医院,医疗保健服务,综合医院,三级甲等医院,广东省,深圳市,福田区,114.053925,22.547396
200,上梅林社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,福田区,114.053799,22.565916
201,深圳景田医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,福田区,114.042064,22.549234
202,广州中医药大学深圳医院,医疗保健服务,综合医院,三级甲等医院,广东省,深圳市,福田区,114.042405,22.559122
203,深圳市公安局监管医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,福田区,114.053932,22.569951
204,景新社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,福田区,114.045658,22.557731
205,梅林医院附属楼,医疗保健服务,综合医院,综合医院,广东省,深圳市,福田区,114.05859,22.567216
206,广州医学院教学医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,福田区,114.048968,22.518661
207,新洲社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,福田区,114.049258,22.523595
208,福田区新港社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,福田区,114.052692,22.518598
209,新华社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,福田区,114.042987,22.523795
210,福保社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,福田区,114.05926,22.515168
211,皇岗社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,福田区,114.062203,22.525349
212,龙华区中心医院牛湖社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,龙华区,114.087169,22.724177
213,龙华区中心医院君子布社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,龙华区,114.097557,22.717682
214,深圳华侨医院辅城坳工业区社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,龙岗区,114.107942,22.690993
215,龙华区中心医院樟坑径社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,龙华区,114.078318,22.684337
216,深圳市人民医院坂田院区,医疗保健服务,综合医院,综合医院,广东省,深圳市,龙岗区,114.078006,22.650438
217,龙岗区第二中医院(建设中),医疗保健服务,综合医院,综合医院,广东省,深圳市,龙岗区,114.075756,22.647166
218,下水径社区社康,医疗保健服务,综合医院,卫生院,广东省,深圳市,龙岗区,114.109572,22.611803
219,深圳市第二人民医院,医疗保健服务,综合医院,三级甲等医院,广东省,深圳市,福田区,114.08574,22.557275
220,深圳博爱曙光医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,罗湖区,114.107719,22.54697
221,深圳市妇幼保健院(临床部),医疗保健服务,综合医院,三级甲等医院,广东省,深圳市,福田区,114.094103,22.54949
222,福田区八卦岭社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,福田区,114.099793,22.562806
223,南天社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,福田区,114.094755,22.554343
224,深圳鹏盛社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,福田区,114.098043,22.557973
225,市二医院门诊楼-母婴室,医疗保健服务,综合医院,综合医院,广东省,深圳市,福田区,114.085718,22.556524
226,中山大学附属第八医院社康中心,医疗保健服务,综合医院,综合医院,广东省,深圳市,福田区,114.099814,22.562644
227,深圳鹏程医院,医疗保健服务,综合医院,综合医院,广东省,深圳市,罗湖区,114.107747,22.555141
228,福田区八卦岭社区健康服务中心门诊,医疗保健服务,综合医院,综合医院,广东省,深圳市,福田区,114.099816,22.562957
229,深圳市第二人民医院中西医结合分院,医疗保健服务,综合医院,三级甲等医院,广东省,深圳市,福田区,114.095731,22.544877
230,银湖社区健康服务中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,罗湖区,114.093373,22.568345
231,深圳市中医院,医疗保健服务,综合医院,三级甲等医院,广东省,深圳市,福田区,114.085633,22.537003
232,中山大学附属第八医院,医疗保健服务,综合医院,三级甲等医院,广东省,深圳市,福田区,114.079554,22.538751
233,深圳口岸医院(仁和大厦西南),医疗保健服务,综合医院,卫生院,广东省,深圳市,福田区,114.079868,22.528086
234,深圳国际旅行卫生保健中心,医疗保健服务,综合医院,卫生院,广东省,深圳市,福田区,114.07988,22.528086
235,福田医院行政楼,医疗保健服务,综合医院,综合医院,广东省,深圳市,福田区,114.082701,22.537966
