"114.000629,22.534213",香蜜湖街道,"[86.14730159012471, 105.29810923753669]"
"114.015322,22.537438",香蜜湖街道,"[86.14730159012471, 105.29810923753669]"
"114.028272,22.525315",沙头街道,"[88.2522953351292, 106.79305580693818]"
"114.060455,22.726446",观澜街道,"[14.507715806409418, 218.88936431226793]"
"114.060268,22.721766",观澜街道,"[14.507715806409418, 218.88936431226793]"
"114.050292,22.712872",观湖街道,"[19.379211675943775, 176.6422835249042]"
"114.046568,22.685415",观湖街道,"[19.379211675943775, 176.6422835249042]"
"114.047649,22.669316",龙华街道,"[42.57199084551285, 123.84359335548184]"
"114.039745,22.681804",福城街道,"[9.008598278763326, 271.92728446389475]"
"114.045578,22.635213",龙华街道,"[42.57199084551285, 123.84359335548184]"
"114.050242,22.599881",民治街道,"[51.614691967811865, 124.956083947584]"
"114.053585,22.561009",莲花街道,"[152.6911089694988, 81.62135239423537]"
"114.046622,22.55585",莲花街道,"[152.6911089694988, 81.62135239423537]"
"114.042455,22.565415",梅林街道,"[71.31097257275789, 80.66933130390663]"
"114.039705,22.56154",梅林街道,"[71.31097257275789, 80.66933130390663]"
"114.042437,22.565397",梅林街道,"[71.31097257275789, 80.66933130390663]"
"114.056263,22.566573",梅林街道,"[71.31097257275789, 80.66933130390663]"
"114.052015,22.519754",福保街道,"[295.56312454836143, 55.44930936819172]"
"114.044344,22.525442",沙头街道,"[88.2522953351292, 106.79305580693818]"
"114.090304,22.722202",观澜街道,"[14.507715806409418, 218.88936431226793]"
"114.089073,22.723887",观澜街道,"[14.507715806409418, 218.88936431226793]"
"114.091158,22.698773",观湖街道,"[19.379211675943775, 176.6422835249042]"
"114.097404,22.698619",平湖街道,"[12.459161034326636, 265.9254430379747]"
"114.079119,22.682974",观湖街道,"[19.379211675943775, 176.6422835249042]"
"114.076385,22.635472",坂田街道,"[38.57775055364517, 149.25012029569882]"
"114.105772,22.599459",布吉街道,"[53.64180114934915, 134.1085563139932]"
"114.111006,22.598584",布吉街道,"[53.64180114934915, 134.1085563139932]"
"114.107853,22.590164",布吉街道,"[53.64180114934915, 134.1085563139932]"
"114.091258,22.568112",清水河街道,"[24.246996897541646, 188.90391330645141]"
"114.094265,22.554745",园岭街道,"[189.2309305774517, 79.42746040723986]"
"114.099967,22.566337",清水河街道,"[24.246996897541646, 188.90391330645141]"
"114.082723,22.557868",华富街道,"[97.97613786952991, 106.13514826175877]"
"114.083608,22.55651",华富街道,"[97.97613786952991, 106.13514826175877]"
"114.097901,22.554144",园岭街道,"[189.2309305774517, 79.42746040723986]"
"114.100707,22.556975",园岭街道,"[189.2309305774517, 79.42746040723986]"
"114.085842,22.532084",南园街道,"[98.5701826370607, 101.33284803921568]"
"114.085922,22.532074",南园街道,"[98.5701826370607, 101.33284803921568]"
"114.088185,22.533578",南园街道,"[98.5701826370607, 101.33284803921568]"
"114.093521,22.537113",南园街道,"[98.5701826370607, 101.33284803921568]"
"114.078731,22.531532",福田街道,"[219.38099433054813, 73.20728333846628]"
"114.074974,22.524424",福田街道,"[219.38099433054813, 73.20728333846628]"
"114.088003,22.538195",南园街道,"[98.5701826370607, 101.33284803921568]"
"114.129082,22.691921",平湖街道,"[12.459161034326636, 265.9254430379747]"
"114.142361,22.689601",平湖街道,"[12.459161034326636, 265.9254430379747]"
"114.127022,22.668845",平湖街道,"[12.459161034326636, 265.9254430379747]"
"114.135351,22.638672",南湾街道,"[24.08458611209362, 187.7006895200785]"
"114.141909,22.627928",南湾街道,"[24.08458611209362, 187.7006895200785]"
"114.125071,22.602289",布吉街道,"[53.64180114934915, 134.1085563139932]"
"114.150211,22.611924",南湾街道,"[24.08458611209362, 187.7006895200785]"
"114.123305,22.606577",布吉街道,"[53.64180114934915, 134.1085563139932]"
"114.14155,22.609737",南湾街道,"[24.08458611209362, 187.7006895200785]"
"114.139726,22.612228",布吉街道,"[53.64180114934915, 134.1085563139932]"
"114.130225,22.561233",翠竹街道,"[69.56978754482287, 118.96869895287958]"
"114.124402,22.561478",翠竹街道,"[69.56978754482287, 118.96869895287958]"
"114.127819,22.554173",翠竹街道,"[69.56978754482287, 118.96869895287958]"
"114.15267,22.676958",平湖街道,"[12.459161034326636, 265.9254430379747]"
"114.189114,22.635239",横岗街道,"[25.687830743709874, 164.86717]"
"114.162162,22.609459",南湾街道,"[24.08458611209362, 187.7006895200785]"
"114.157915,22.612114",南湾街道,"[24.08458611209362, 187.7006895200785]"
"114.157067,22.60433",南湾街道,"[24.08458611209362, 187.7006895200785]"
"114.174151,22.56116",莲塘街道,"[29.405523784005705, 154.1459669291339]"
"114.169306,22.566331",莲塘街道,"[29.405523784005705, 154.1459669291339]"
"114.164441,22.564215",莲塘街道,"[29.405523784005705, 154.1459669291339]"
"114.179259,22.564981",莲塘街道,"[29.405523784005705, 154.1459669291339]"
"114.159835,22.557893",莲塘街道,"[29.405523784005705, 154.1459669291339]"
"114.221607,22.721394",龙城街道,"[36.81578324639935, 158.9859040289725]"
"114.226137,22.677463",园山街道,"[9.706506979144569, 256.5422577903686]"
"114.204007,22.64999",横岗街道,"[25.687830743709874, 164.86717]"
"114.199587,22.644604",横岗街道,"[25.687830743709874, 164.86717]"
"114.205413,22.650883",横岗街道,"[25.687830743709874, 164.86717]"
"114.222907,22.618912",园山街道,"[9.706506979144569, 256.5422577903686]"
"114.224226,22.55629",沙头角街道,"[50.047371334795955, 111.17631397174262]"
"114.228686,22.552484",沙头角街道,"[50.047371334795955, 111.17631397174262]"
"114.229264,22.55041",沙头角街道,"[50.047371334795955, 111.17631397174262]"
"114.230597,22.54943",沙头角街道,"[50.047371334795955, 111.17631397174262]"
"114.248955,22.746714",龙城街道,"[36.81578324639935, 158.9859040289725]"
"114.263614,22.723565",龙岗街道,"[6.356118028783095, 245.81286141732264]"
"114.249032,22.686132",龙城街道,"[36.81578324639935, 158.9859040289725]"
"114.250256,22.587993",盐田街道,"[12.647804319762852, 263.3267297570851]"
"114.240061,22.588111",盐田街道,"[12.647804319762852, 263.3267297570851]"
"114.241498,22.561845",海山街道,"[16.421390006474546, 538.29475]"
"114.237936,22.548124",海山街道,"[16.421390006474546, 538.29475]"
"114.233418,22.549448",沙头角街道,"[50.047371334795955, 111.17631397174262]"
"114.283332,22.762533",坪地街道,"[7.356230742310452, 394.4910882352946]"
"114.305372,22.764696",坪地街道,"[7.356230742310452, 394.4910882352946]"
"114.287799,22.72021",宝龙街道,"[11.955445553245749, 242.08090995907222]"
"114.28656,22.690325",宝龙街道,"[11.955445553245749, 242.08090995907222]"
"114.289303,22.667725",碧岭街道,"[5.89764591837734, 351.8989157894739]"
"114.277287,22.692411",宝龙街道,"[11.955445553245749, 242.08090995907222]"
"114.299144,22.599616",梅沙街道,"[17.254436349153266, 213.26120246478885]"
"114.305436,22.594628",梅沙街道,"[17.254436349153266, 213.26120246478885]"
"114.274643,22.585351",盐田街道,"[12.647804319762852, 263.3267297570851]"
"114.326215,22.789071",坪地街道,"[7.356230742310452, 394.4910882352946]"
"114.334782,22.76342",坪地街道,"[7.356230742310452, 394.4910882352946]"
"114.327763,22.733949",宝龙街道,"[11.955445553245749, 242.08090995907222]"
"114.320025,22.673262",碧岭街道,"[5.89764591837734, 351.8989157894739]"
"114.331726,22.638508",马峦街道,"[8.925995304247168, 270.29911270125234]"
"114.311482,22.600942",梅沙街道,"[17.254436349153266, 213.26120246478885]"
"114.35848,22.726669",龙田街道,"[16.457771466002924, 187.59610321100928]"
"114.37144,22.684605",马峦街道,"[8.925995304247168, 270.29911270125234]"
"114.380298,22.691367",石井街道,"[20.53132902973279, 183.15865772960612]"
"114.353759,22.683803",马峦街道,"[8.925995304247168, 270.29911270125234]"
"114.360484,22.608046",葵涌街道,"[6.862153772559306, 252.75368937048515]"
"114.400458,22.753143",坑梓街道,"[27.171170302118618, 145.76716054158604]"
"114.397931,22.755905",坑梓街道,"[27.171170302118618, 145.76716054158604]"
"114.401723,22.691477",石井街道,"[20.53132902973279, 183.15865772960612]"
"114.41237,22.636104",葵涌街道,"[6.862153772559306, 252.75368937048515]"
"114.421022,22.634892",葵涌街道,"[6.862153772559306, 252.75368937048515]"
"114.399945,22.657918",石井街道,"[20.53132902973279, 183.15865772960612]"
"114.429586,22.632485",葵涌街道,"[6.862153772559306, 252.75368937048515]"
"114.424458,22.60404",葵涌街道,"[6.862153772559306, 252.75368937048515]"
"114.437177,22.628964",葵涌街道,"[6.862153772559306, 252.75368937048515]"
"114.453981,22.571419",大鹏街道,"[6.024117677770745, 254.6446409638549]"
"114.474846,22.593592",大鹏街道,"[6.024117677770745, 254.6446409638549]"
"114.508072,22.592766",大鹏街道,"[6.024117677770745, 254.6446409638549]"
"114.472852,22.597038",大鹏街道,"[6.024117677770745, 254.6446409638549]"
"114.494475,22.565251",大鹏街道,"[6.024117677770745, 254.6446409638549]"
"114.485708,22.574515",大鹏街道,"[6.024117677770745, 254.6446409638549]"
"114.493143,22.532703",南澳街道,"[2.677708246753552, 327.19840322580626]"
"114.528983,22.553854",南澳街道,"[2.677708246753552, 327.19840322580626]"
"114.540863,22.55665",南澳街道,"[2.677708246753552, 327.19840322580626]"
"114.516337,22.53602",南澳街道,"[2.677708246753552, 327.19840322580626]"
